filename,entry-date,entry-by,layout,entry-type,image,title,source-url,source,copyright,summary,content,FEATURES:,Boerhaave,COGWEB,Chinese,LSTM,Leiden,PGM,RNN,Ruysch,actors,aesthesis,agency,algorithm,analysis,anatomical,anatomy,androgynous,architecture,archive,artificialia,axis,black-box,body,botanical,brain,categories,categorization,channel,character recognition,chinese,classification,clustering,cnn,codes,cognition,collecting,collection,collections,colonialism,commodification,concept,conceptual-clustering,convolutional neural network,cost,counting,cut,cuts,cutting,datasets,demonstration,diagram,dimensionality,disgust,dissection,distance,domestication,elegance,epistemology,error,euclidean,evaluation,eye,figures,finger,forecasting,forensics,frame,freakish,geometry,gesture,gestures,gradient descent,graph,graphs,grouping,hacking,hand,hand writing,hands,hands-on,handwriting,hardware,history,human,human body,imagination,imperfect,inscription,instruments,joint,kmeans,knowledge,labeling,landmark,learning,location,machine learning,machines,materiality,meaning,measurement,memory,mnist,model,models,monsters,muscles,mystical,mythological,naturalia,nerves,nervous system,network,networks,neural networks,neural-anatomy,neuron,nonlinearity,observation,offline,online,ontologies,ontology,ontology-building,optimization,orientation,orthogonality,parallel,pca,perception,perceptron,perfection,performance,planes,poetic,position,prediction,preparation,preparations,projection,proportion,proportions,psychology,python,races,representation,representations,rhetoric,rnn,segments,selection,sensory experience,sensory perception,similarity,skeleton,skin,skull,skulls,space,sparseness,spectacle,spectators,speech,standard,statistic-ontology,statistical,statistical-ontology,svm,symbols,tacit,taxonomy,theatre,time-series,timeseries,tools,topological,training,treatise,trial,truth,type,typography,unsupervised,vision,visualization,wellcome,word2vec,writing,zodiac
process-of-algorithmic-classification.md,2019-12-8,Jonathan Reus,image,image,c/classification-overview.png,Overview of Process of Algorithmic Classification,https://www.sciencedirect.com/science/article/abs/pii/S1740674906000102?via%3Dihub,"Girolami, Mark, Harald Mischak, and Ronald Krebs. ""Analysis of complex, multidimensional datasets."" Drug Discovery Today, Technologies 3.1 (2006), 13-19.",2006 Published by Elsevier Ltd.,Summary Illustration of an Algorithmic Classification Process,"Methods for classification based on classical multivariate
statistical theory should not be applied onto data where the
number of dimensions exceeds the number of examples.
For instance, data derived from a microarray study aimed towards
the establishment of a classifier which will discriminate
between diseased and healthy tissue might well describe
the expression levels of over 20,000 genes for each tissue
sample, with generally far less than 1000 examples of each
type of tissue. The problem that is encountered is the ‘Curse
of Dimensionality’ [14], which basically tells us that when the
number of samples is small compared to the dimensionality
of the samples, a perfect classification can be achieved in the
dataset by chance. The classifier will make decisions which
have little to do with the information content of the data.
This will produce a classifier which will subsequently make
poor predictions on new datasets. To solve this problem,
several strategies have been developed.
One such strategy is to select the individual single features
which show high discriminatory power between the classes.
This can be achieved by performing several possible statistical
tests to assess, for example, significant differences of
mean or median values across classes. This form of feature
ranking and selection will reduce the number of features
which subsequently can be used to build the classifier
and help to reduce the variability in the eventual classifier
performance.",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skull-elegant-anatomy.md,2018-10-29,Joana Chicau,text,,,Categorizing skulls,https://brill.com/view/title/24846,"Elegant Anatomy, The Eighteenth-Century Leiden Anatomical Collections. Marieke M. A. Hendriksen (2015)","2015 by Koninklijke Brill nv, Leiden, The Netherlands.","Excerpt on Aesthesis and the epistemology of 18th century anatomical research. From Elegant Anatomy, Marieke M. A. Hendriksen","...by the end of the eighteenth century, to simply claim that a skull was from a particular country or area was no longer enough for some anatomists to prove the existence of this region and its inhabitants, and they resorted to taking and filing endless measurements of skulls to distinguish certain categories into which particular ‘species’ of humans could be made to fit.",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0.44,0,0.79,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skulls-profiles.md,2019-09-24,Joana Chicau,image,image,wc/Skulls-Races.jpg,"Skulls, 1824",https://wellcomecollection.org/works/pbp4j9ka,,Creative Commons Attribution (CC BY 4.0),"A profile of an old mentally handicapped man, skulls of various races, skulls of a monkey and an orangutan, and a perfect, diagrammed human face; demonstrating the methods of physiognomy. Coloured engraving by H. Adlard, 1824.",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0.79,0,0,0,0.89,0,0,0,0.607,0,0,0,0,0.301,0,0,0,0,0,0,0,0,0,0.34,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stomach-channel.md,2019-09-24,Joana Chicau,image,image,wc/Stomach-Channel.jpg,"Stomach channel of leg yangming, C17/18 Chinese book art",https://wellcomecollection.org/works/m86avyq2,,Creative Commons Attribution (CC BY 4.0),"Illustration showing the stomach channel of leg yangming from Renti jingmai tu (Illustrations of the Channels of the Human Body), a manuscript text executed during the Kangxi reign period of the Qing dynasty (1662-1722), illustrated with 24 paintings in colour.",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0.85,0,0,0,0.91,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svm-kernel-similarity-space.md,2019-12-8,Jonathan Reus,image,image,s/svm-kernel-similarity.png,Support Vector Machine Kernel Similarity Space for Categorization,https://www.sciencedirect.com/science/article/abs/pii/S1740674906000102?via%3Dihub,"Girolami, Mark, Harald Mischak, and Ronald Krebs. ""Analysis of complex, multidimensional datasets."" Drug Discovery Today, Technologies 3.1 (2006), 13-19.",2006 Published by Elsevier Ltd.,Illustration of SVM Similarity Matrix,"Instead of working with the original sample representation
in the original 6500 dimensional peptide space, SVM and GP
classification methods operate directly on what is called the KERNEL
MATRIX (see Glossary). This matrix has elements which correspond to
the similarities between data points in the original space; in other
words, each element of the matrix gives a measure of how similar the
measured peptide profiles are between a pair of samples (red
indicates highly similar and blue indicates dissimilarity). So the above
figure shows how similar the peptide profiles are for every pair of
samples available, where each axis corresponds to the total available
samples (100 in total). The first thing to note is that we have now
drastically reduced the dimensionality of the representation of each
sample, from a point in a 6500 dimensional peptide profile space to a
point in a 100 dimensional ‘peptide profile similarity space’. The
second thing to note is that the matrix identifies that there are two
groups of samples which all share highly similar peptide profiles
(samples 1–45 and samples 46–86) with some evidence of a smaller
group (samples 86–100). This data representation is now employed in
SVM and GP classifiers rather than the original multidimensional
space.

SVMs often are reported as achieving superior classification performance compared to other methods
when compared across most applications and tasks. What
is of importance is that they are fairly insensitive to the ‘Curse
of Dimensionality’, primarily because of the use of the ‘kernel’
matrix [26]. This matrix is derived from the similarities
between samples and thus operate on dimensions which are
equal to the number of data points available. (Figure 3 gives
an example derived from 100 samples, each of dimension
6500.) Therefore, SVMs are computationally reasonably efficient
to cope with large-scale classification in both sample
and variables. In clinical bioinformatics, they have the potential
to provide powerful experimental disease diagnostic
models based on gene or protein expression data with thousands
of features and a small number, as little as a few dozen
of samples [27,28].",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tableau-proportion-figures.md,2019-09-24,Joana Chicau,image,image,wc/Diagram-Proportion-Figures.jpg,"Tableau des proportions du corps humain à l'usage des artists, 1830",https://wellcomecollection.org/works/twc3c6gw,,Creative Commons Attribution (CC BY 4.0),"Diagrams, proportional figures, écorchés etc., for use by artists: includes principles of geometry, proportions of the face and body, and coloured illustrations showing the skeleton and musculature. Coloured engraving by Langevin, ca. 1830.",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0.96,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0.602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0
tacit-knowledge-elegant-anatomy.md,2018-10-29,Joana Chicau,text,,,Tacit knowledge,https://brill.com/view/title/24846,"Elegant Anatomy, The Eighteenth-Century Leiden Anatomical Collections. Marieke M. A. Hendriksen (2015)","2015 by Koninklijke Brill nv, Leiden, The Netherlands.","Excerpt on Aesthesis and the epistemology of 18th century anatomical research. From Elegant Anatomy, Marieke M. A. Hendriksen","Our experience affirmed that the task of making anatomical preparations relies largely on tacit knowledge.
(...)
Learning how to make a well-injected preparation is an art that can only be learned through endless practice, through trial and error, with hands-on work. It is truly about gaining knowledge from all your sensory perceptions—we used our touch, smell, sight and hearing, and it takes little imagination to envision the inclusion of taste.",,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0
the-fate-of-anatomical-collections-intro.md,2018-10-16,Joana Chicau,text,,,An Empirical Description of the Leiden Anatomical Theatre,"https://books.google.de/books?id=4Ii1CwAAQBAJ&lpg=PT5&ots=7MRH3PJGTy&dq=The%20Fate%20of%20Anatomical%20Collections%20Rina%20Knoeff%2C%20Robert%20Zwijnenberg.%20Ashgate%20Publishing%20Company%20(2015)&pg=PP1#v=onepage&q=The%20Fate%20of%20Anatomical%20Collections%20Rina%20Knoeff,%20Robert%20Zwijnenberg.%20Ashgate%20Publishing%20Company%20(2015)&f=false","The Fate of Anatomical Collections Rina Knoeff, Robert Zwijnenberg. Ashgate Publishing Company (2015)","Rina Knoe  and Robert Zwijnenberg have asserted their right under the copyright, Designs and Patents act, 1988, to be identified as the editors of this work.","Excerpt from The Fate of Anatomical Collections, Chapter 5 Resilient Collections &#58; The long life of Leiden’s earliest Anatomical Collections by Tim Huisman","""Leiden’s anatomy hall is a brick building, the exterior of which looks quite unprepossessing. Inside one  finds two theatres – or ‘snykammer’ as the Dutch call them – for anatomical demonstrations: a public one and a private theatre. ... In the latter various glass cases contain the excellent anatomical preparations of Dr Rau ... next to that one sees the portrait of Solingen, and the famous knife swallower, the head of an elephant, and three mummies.""",,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-fate-of-anatomical-collections-intro02.md,2018-10-16,Joana Chicau,text,,,The Impression of Lightness,"https://books.google.de/books?id=4Ii1CwAAQBAJ&lpg=PT5&ots=7MRH3PJGTy&dq=The%20Fate%20of%20Anatomical%20Collections%20Rina%20Knoeff%2C%20Robert%20Zwijnenberg.%20Ashgate%20Publishing%20Company%20(2015)&pg=PP1#v=onepage&q=The%20Fate%20of%20Anatomical%20Collections%20Rina%20Knoeff,%20Robert%20Zwijnenberg.%20Ashgate%20Publishing%20Company%20(2015)&f=false","The Fate of Anatomical Collections Rina Knoeff, Robert Zwijnenberg. Ashgate Publishing Company (2015)","Rina Knoe  and Robert Zwijnenberg have asserted their right under the copyright, Designs and Patents act, 1988, to be identified as the editors of this work.","Excerpt from The Fate of Anatomical Collections, Chapter 2 Organ Music by Ruth Richardson","""The Museum shelves are strongly made. The old glass bottles with their thick wax seals bear ponderously down with their soft contents. Even the more modern plastic boxes are weighty with precious specimens and preserving fluids. But the impression is of lightness. Kidneys, livers, brains, spleens and other parts (often delicately tethered with tiny threads to glass splints so as to preserve the impression of levity) float in clear, opaque or ambered liquids; held in suspension like the pathological processes they exemplify – arrested growths, odourless suppurations, pain benumbed, decay forestalled..""",,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-fate-of-anatomical-collections-part1-1.md,2018-10-16,Joana Chicau,text,,,Interdisciplinarity,"https://books.google.de/books?id=4Ii1CwAAQBAJ&lpg=PT5&ots=7MRH3PJGTy&dq=The%20Fate%20of%20Anatomical%20Collections%20Rina%20Knoeff%2C%20Robert%20Zwijnenberg.%20Ashgate%20Publishing%20Company%20(2015)&pg=PP1#v=onepage&q=The%20Fate%20of%20Anatomical%20Collections%20Rina%20Knoeff,%20Robert%20Zwijnenberg.%20Ashgate%20Publishing%20Company%20(2015)&f=false","The Fate of Anatomical Collections Rina Knoeff, Robert Zwijnenberg. Ashgate Publishing Company (2015)","Rina Knoe  and Robert Zwijnenberg have asserted their right under the copyright, Designs and Patents act, 1988, to be identified as the editors of this work.","Excerpt from The Fate of Anatomical Collections, Chapter 1 Setting the Stage by Rina Knoeff  and Robert Zwijnenberg","""Moreover, anatomical collections are crucial to new scholarly interdisciplinary studies that investigate the interaction between arts and sciences, especially but not exclusively medicine. Such collections allow the study of interaction between anatomists, scholars and anatomical artists, and other occupational groups involved in anatomical and pathological displays. They embody the rich histories related to the display of natural history and medical cabinets; they reveal how new artistic and documentary techniques and materials were adopted by physicians and scientists in other historical periods; they demonstrate how new knowledge about the body and the natural world was presented by and for medical, scientific and sometimes lay audiences. Ultimately, anatomical collections are important for our understanding of ourselves and of the bodies we inhabit. In this sense they are no less important than world-famous artworks like the ‘Mona Lisa’, the ‘Venus de Milo’ or Michelangelo’s ‘David’.""",,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-fate-of-anatomical-collections-part3-7-2.md,2018-10-16,Joana Chicau,text,,,Representation of Preparations and Models,"https://books.google.de/books?id=4Ii1CwAAQBAJ&lpg=PT5&ots=7MRH3PJGTy&dq=The%20Fate%20of%20Anatomical%20Collections%20Rina%20Knoeff%2C%20Robert%20Zwijnenberg.%20Ashgate%20Publishing%20Company%20(2015)&pg=PP1#v=onepage&q=The%20Fate%20of%20Anatomical%20Collections%20Rina%20Knoeff,%20Robert%20Zwijnenberg.%20Ashgate%20Publishing%20Company%20(2015)&f=false","The Fate of Anatomical Collections Rina Knoeff, Robert Zwijnenberg. Ashgate Publishing Company (2015)","Rina Knoe  and Robert Zwijnenberg have asserted their right under the copyright, Designs and Patents act, 1988, to be identified as the editors of this work.","Excerpt from The Fate of Anatomical Collections, Chapter 7 Adieu Albinus &#58; How the Preparations in the Nineteenth-Century Leiden Anatomical Collections Lost their Past by Hieke Huistra","""Through these reinterpretations, curators and audiences changed the fate of the collections.  They prolonged their use in research and teaching, while at the same time – as we will see below – impeding the use of preparations as historical objects. But curators and audiences could never have completed the reinterpretations if the collections had not allowed them to. Their reinterpretations depended on the collections (and the objects in them) being sufficiently flexible. This flexibility depended directly on the material properties of the collections. In particular, with anatomical collections, the fact of whether the objects in the collections are preparations or models is vital, because of a fundamental material difference between the two, pointed out by philosopher of biology Hans-Jörg Rheinberger: preparations are made of what they represent; models (and other anatomical representations, like drawings) are not.""",,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-fate-of-anatomical-collections-part3-7-3.md,2018-10-16,Joana Chicau,text,,,God's Work (Early 17th century epistemology),"https://books.google.de/books?id=4Ii1CwAAQBAJ&lpg=PT5&ots=7MRH3PJGTy&dq=The%20Fate%20of%20Anatomical%20Collections%20Rina%20Knoeff%2C%20Robert%20Zwijnenberg.%20Ashgate%20Publishing%20Company%20(2015)&pg=PP1#v=onepage&q=The%20Fate%20of%20Anatomical%20Collections%20Rina%20Knoeff,%20Robert%20Zwijnenberg.%20Ashgate%20Publishing%20Company%20(2015)&f=false","The Fate of Anatomical Collections Rina Knoeff, Robert Zwijnenberg. Ashgate Publishing Company (2015)","Rina Knoe  and Robert Zwijnenberg have asserted their right under the copyright, Designs and Patents act, 1988, to be identified as the editors of this work.","Excerpt from The Fate of Anatomical Collections, Chapter 5 Resilient Collections &#58; The long life of Leiden’s earliest Anatomical Collections by Tim Huisman","""To characterize the collection assembled by Otho Heurnius in the Faliedebagijnenkerk as an anatomical collection naturally raises the question of what exactly anatomy was in the early seventeenth century. How could this kaleidoscopic ensemble, in which skeletons and anatomical preparations accounted for only a relatively small share compared to the vast bulk of naturalia and artificialia, have functioned in combination with the anatomical demonstrations and instruction that also took place at this location?
Anatomy in the early seventeenth century can be considered an investigation by means of the fabric of the dead human body into the essence of the human being, namely the evidence it shows of God’s in nite wisdom and providence. Man – the pinnacle of Creation – is the most perfect example of God’s work in the world. But it is not the only example. Knowledge of God’s work in the world through anatomy would be insufficient and incomplete without a much wider understanding of the Book of Nature and the moral and philosophical place of man therein. Hence Heurnius’s ensembles of engravings representing biblical, mythical and emblematic themes, of objects from the earliest stages of history, where biblical tradition and the literary sources of Antiquity meet, and of naturalia and ethnographica showing the wonders of nature and the endless variety of creation. """,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344,0.799,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-fate-of-anatomical-collections-part3-7.md,2018-10-16,Joana Chicau,text,,,On the Agency of Anatomical Preparations,"https://books.google.de/books?id=4Ii1CwAAQBAJ&lpg=PT5&ots=7MRH3PJGTy&dq=The%20Fate%20of%20Anatomical%20Collections%20Rina%20Knoeff%2C%20Robert%20Zwijnenberg.%20Ashgate%20Publishing%20Company%20(2015)&pg=PP1#v=onepage&q=The%20Fate%20of%20Anatomical%20Collections%20Rina%20Knoeff,%20Robert%20Zwijnenberg.%20Ashgate%20Publishing%20Company%20(2015)&f=false","The Fate of Anatomical Collections Rina Knoeff, Robert Zwijnenberg. Ashgate Publishing Company (2015)","Rina Knoe  and Robert Zwijnenberg have asserted their right under the copyright, Designs and Patents act, 1988, to be identified as the editors of this work.","Excerpt from The Fate of Anatomical Collections, Chapter 7 Adieu Albinus &#58; How the Preparations in the Nineteenth-Century Leiden Anatomical Collections Lost their Past by Hieke Huistra","""And, building on the body of work on the agency of objects, I want to argue that a third party is involved in the process: the preparations themselves. Without their specific material properties, the reinterpretations could never have been carried out, as I will demonstrate. Together, then, curators, audiences and preparations determined the fate of the Leiden anatomical collections in the nineteenth century.

Footnote: On the agency of objects, or material agency, see Bruno Latour, 'Where Are the Missing Masses? The Sociology of a Few Mundane Artifacts', in Shaping Technology/Building Society, ed. Wiebe E. Bijker and John Law, Cambridge, MA: MIT Press, 1992, pp. 225–58; Andrew Pickering,  e Mangle of Practice: Time, Agency, and Science, Chicago: University of Chicago Press, 1995. My interpretation of material agency resembles that of Pickering: the agency of objects is emergent in time and shaped in reaction to the intentions of the human actors involved.""",,0,0,0,0,0,0,0,0,0,0.76621,0.956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
